1468	2186
1468	114548
1468	5300
1468	4311
1468	2597
1468	79865
1468	1191
1468	246744
1468	7018
1468	7314
1468	4535
1468	3077
1468	1565
1468	642
1468	2629
1468	4513
1468	10105
1468	3084
1468	2932
1468	1859
1468	20
1468	590
1468	3290
1468	7040
1468	51083
1468	2827
1468	8301
1468	25797
1468	83464
1468	945
1468	6311
1468	10307
1468	836
1468	355
1468	959
1468	4851
1468	5653
1468	4512
1468	9846
1468	7422
1468	5978
1468	23411
1468	333
1468	1071
1468	958
1468	3356
1468	120892
1468	3630
1468	2739
1468	5967
1468	26330
1468	177
1468	255022
1468	1511
1468	4504
1468	10858
1468	51118
1468	54103
1468	4223
1468	1718
1468	729230
1468	3075
1468	1270
1468	6315
1468	627
1468	3105
1468	3162
1468	2048
1468	4843
1468	10288
1468	100379571
1468	1312
1468	2243
1468	23627
1468	6532
1468	1889
1468	1139
1468	54822
1468	7436
1468	407024
1468	407021
1468	8678
1468	3066
1468	5649
1468	2100
1468	1103
1468	4914
1468	19
1468	10059
1468	5144
1468	1827
1468	2931
1468	10787
1468	857
1468	2353
1468	8851
1468	114815
1468	6646
1468	1588
1468	721
1468	90637
1468	81559
1468	2274
1468	22976
1468	7447
1468	81618
1468	55851
1468	29119
1468	81847
1468	4543
1468	283556
1468	406938
1468	130617
1468	442907
1468	653308
1468	4967
1468	55680
1468	128434
1468	347731
1468	3358
1468	5730
1468	5337
1468	3350
1468	1508
1468	1392
1468	5071
1468	1410
1468	4747
1468	2670
1468	8878
1468	618
1468	6648
1468	4572
1468	8564
1468	25825
1468	1384
1468	3553
1468	9910
1468	7345
1468	215
1468	551
1468	7048
1468	6506
1468	3479
1468	9627
1468	2752
1468	58157
1468	824
1468	81532
1468	9546
1468	841
1468	2934
1468	3178
1468	10280
1468	27235
1468	1356
1468	4576
1468	567
1468	5580
1468	6623
1468	10524
444	351
444	5663
444	348
444	5664
444	4137
444	5621
444	6622
444	29979
444	6653
444	2
444	23621
444	23385
444	1636
444	5328
444	4035
444	12
444	4846
444	3416
444	1471
444	23646
444	84570
444	102
444	3552
444	4973
444	7124
444	3028
444	323
444	54209
444	1627
444	322
444	834
444	4353
444	10580
444	4550
444	321
444	7024
444	7064
444	320
444	2896
444	2186
444	114548
444	5300
444	4311
444	2597
444	79865
444	1191
444	246744
444	7018
444	7314
444	4535
444	3077
444	1565
444	642
444	2629
444	4513
444	10105
444	3084
444	2932
444	1859
444	20
444	590
444	3290
444	7040
444	51083
444	2827
444	8301
444	25797
444	83464
444	945
444	6311
444	10307
444	836
444	355
444	959
444	4851
444	5653
444	4512
444	9846
444	7422
444	5978
444	23411
444	333
444	1071
444	958
444	3356
444	120892
444	3630
444	2739
444	5967
444	26330
444	177
444	255022
444	1511
444	4504
444	10858
444	51118
444	54103
444	4223
444	1718
444	729230
444	3075
444	1270
444	6315
444	627
444	3105
444	3162
444	2048
444	4843
444	10288
444	100379571
444	1312
444	2243
444	23627
444	6532
444	1889
444	1139
444	54822
444	7436
444	407024
444	407021
444	8678
444	3066
444	5649
444	2100
444	1103
444	4914
444	19
444	10059
444	5144
444	1827
444	2931
444	10787
444	857
444	2353
444	8851
444	114815
444	6646
444	1588
444	721
444	90637
444	81559
444	2274
444	22976
444	7447
444	81618
444	55851
444	29119
444	81847
444	4543
444	283556
444	406938
444	130617
444	442907
444	653308
444	4967
444	55680
444	128434
444	347731
444	3358
444	5730
444	5337
444	3350
444	1508
444	1392
444	5071
444	1410
444	4747
444	2670
444	8878
444	618
444	6648
444	4572
444	8564
444	25825
444	1384
444	3553
444	9910
444	7345
444	215
444	551
444	7048
444	6506
444	3479
444	9627
444	2752
444	58157
444	824
444	81532
444	9546
444	841
444	2934
444	3178
444	10280
444	27235
444	1356
444	4576
444	567
444	5580
444	6623
444	10524
5019	351
5019	5663
5019	348
5019	5664
5019	4137
5019	5621
5019	6622
5019	29979
5019	6653
5019	2
5019	23621
5019	23385
5019	1636
5019	5328
5019	4035
5019	12
5019	4846
5019	3416
5019	1471
5019	23646
5019	84570
5019	102
5019	3552
5019	4973
5019	7124
5019	3028
5019	323
5019	54209
5019	1627
5019	322
5019	834
5019	4353
5019	10580
5019	4550
5019	321
5019	7024
5019	7064
5019	320
5019	2896
5019	2186
5019	114548
5019	5300
5019	4311
5019	2597
5019	79865
5019	1191
5019	246744
5019	7018
5019	7314
5019	4535
5019	3077
5019	1565
5019	642
5019	2629
5019	4513
5019	10105
5019	3084
5019	2932
5019	1859
5019	20
5019	590
5019	3290
5019	7040
5019	51083
5019	2827
5019	8301
5019	25797
5019	83464
5019	945
5019	6311
5019	10307
5019	836
5019	355
5019	959
5019	4851
5019	5653
5019	4512
5019	9846
5019	7422
5019	5978
5019	23411
5019	333
5019	1071
5019	958
5019	3356
5019	120892
5019	3630
5019	2739
5019	5967
5019	26330
5019	177
5019	255022
5019	1511
5019	4504
5019	10858
5019	51118
5019	54103
5019	4223
5019	1718
5019	729230
5019	3075
5019	1270
5019	6315
5019	627
5019	3105
5019	3162
5019	2048
5019	4843
5019	10288
5019	100379571
5019	1312
5019	2243
5019	23627
5019	6532
5019	1889
5019	1139
5019	54822
5019	7436
5019	407024
5019	407021
5019	8678
5019	3066
5019	5649
5019	2100
5019	1103
5019	4914
5019	19
5019	10059
5019	5144
5019	1827
5019	2931
5019	10787
5019	857
5019	2353
5019	8851
5019	114815
5019	6646
5019	1588
5019	721
5019	90637
5019	81559
5019	2274
5019	22976
5019	7447
5019	81618
5019	55851
5019	29119
5019	81847
5019	4543
5019	283556
5019	406938
5019	130617
5019	442907
5019	653308
5019	4967
5019	55680
5019	128434
5019	347731
5019	3358
5019	5730
5019	5337
5019	3350
5019	1508
5019	1392
5019	5071
5019	1410
5019	4747
5019	2670
5019	8878
5019	618
5019	6648
5019	4572
5019	8564
5019	25825
5019	1384
5019	3553
5019	9910
5019	7345
5019	215
5019	551
5019	7048
5019	6506
5019	3479
5019	9627
5019	2752
5019	58157
5019	824
5019	81532
5019	9546
5019	841
5019	2934
5019	3178
5019	10280
5019	27235
5019	1356
5019	4576
5019	567
5019	5580
5019	6623
5019	10524
5033	351
5033	5663
5033	348
5033	5664
5033	4137
5033	5621
5033	6622
5033	29979
5033	6653
5033	2
5033	23621
5033	23385
5033	1636
5033	5328
5033	4035
5033	12
5033	4846
5033	3416
5033	1471
5033	23646
5033	84570
5033	102
5033	3552
5033	4973
5033	7124
5033	3028
5033	323
5033	54209
5033	1627
5033	322
5033	834
5033	4353
5033	10580
5033	4550
5033	321
5033	7024
5033	7064
5033	320
5033	2896
5033	2186
5033	114548
5033	5300
5033	4311
5033	2597
5033	79865
5033	1191
5033	246744
5033	7018
5033	7314
5033	4535
5033	3077
5033	1565
5033	642
5033	2629
5033	4513
5033	10105
5033	3084
5033	2932
5033	1859
5033	20
5033	590
5033	3290
5033	7040
5033	51083
5033	2827
5033	8301
5033	25797
5033	83464
5033	945
5033	6311
5033	10307
5033	836
5033	355
5033	959
5033	4851
5033	5653
5033	4512
5033	9846
5033	7422
5033	5978
5033	23411
5033	333
5033	1071
5033	958
5033	3356
5033	120892
5033	3630
5033	2739
5033	5967
5033	26330
5033	177
5033	255022
5033	1511
5033	4504
5033	10858
5033	51118
5033	54103
5033	4223
5033	1718
5033	729230
5033	3075
5033	1270
5033	6315
5033	627
5033	3105
5033	3162
5033	2048
5033	4843
5033	10288
5033	100379571
5033	1312
5033	2243
5033	23627
5033	6532
5033	1889
5033	1139
5033	54822
5033	7436
5033	407024
5033	407021
5033	8678
5033	3066
5033	5649
5033	2100
5033	1103
5033	4914
5033	19
5033	10059
5033	5144
5033	1827
5033	2931
5033	10787
5033	857
5033	2353
5033	8851
5033	114815
5033	6646
5033	1588
5033	721
5033	90637
5033	81559
5033	2274
5033	22976
5033	7447
5033	81618
5033	55851
5033	29119
5033	81847
5033	4543
5033	283556
5033	406938
5033	130617
5033	442907
5033	653308
5033	4967
5033	55680
5033	128434
5033	347731
5033	3358
5033	5730
5033	5337
5033	3350
5033	1508
5033	1392
5033	5071
5033	1410
5033	4747
5033	2670
5033	8878
5033	618
5033	6648
5033	4572
5033	8564
5033	25825
5033	1384
5033	3553
5033	9910
5033	7345
5033	215
5033	551
5033	7048
5033	6506
5033	3479
5033	9627
5033	2752
5033	58157
5033	824
5033	81532
5033	9546
5033	841
5033	2934
5033	3178
5033	10280
5033	27235
5033	1356
5033	4576
5033	567
5033	5580
5033	6623
5033	10524
5351	351
5351	5663
5351	348
5351	5664
5351	4137
5351	5621
5351	6622
5351	29979
5351	6653
5351	2
5351	23621
5351	23385
5351	1636
5351	5328
5351	4035
5351	12
5351	4846
5351	3416
5351	1471
5351	23646
5351	84570
5351	102
5351	3552
5351	4973
5351	7124
5351	3028
5351	323
5351	54209
5351	1627
5351	322
5351	834
5351	4353
5351	10580
5351	4550
5351	321
5351	7024
5351	7064
5351	320
5351	2896
5351	2186
5351	114548
5351	5300
5351	4311
5351	2597
5351	79865
5351	1191
5351	246744
5351	7018
5351	7314
5351	4535
5351	3077
5351	1565
5351	642
5351	2629
5351	4513
5351	10105
5351	3084
5351	2932
5351	1859
5351	20
5351	590
5351	3290
5351	7040
5351	51083
5351	2827
5351	8301
5351	25797
5351	83464
5351	945
5351	6311
5351	10307
5351	836
5351	355
5351	959
5351	4851
5351	5653
5351	4512
5351	9846
5351	7422
5351	5978
5351	23411
5351	333
5351	1071
5351	958
5351	3356
5351	120892
5351	3630
5351	2739
5351	5967
5351	26330
5351	177
5351	255022
5351	1511
5351	4504
5351	10858
5351	51118
5351	54103
5351	4223
5351	1718
5351	729230
5351	3075
5351	1270
5351	6315
5351	627
5351	3105
5351	3162
5351	2048
5351	4843
5351	10288
5351	100379571
5351	1312
5351	2243
5351	23627
5351	6532
5351	1889
5351	1139
5351	54822
5351	7436
5351	407024
5351	407021
5351	8678
5351	3066
5351	5649
5351	2100
5351	1103
5351	4914
5351	19
5351	10059
5351	5144
5351	1827
5351	2931
5351	10787
5351	857
5351	2353
5351	8851
5351	114815
5351	6646
5351	1588
5351	721
5351	90637
5351	81559
5351	2274
5351	22976
5351	7447
5351	81618
5351	55851
5351	29119
5351	81847
5351	4543
5351	283556
5351	406938
5351	130617
5351	442907
5351	653308
5351	4967
5351	55680
5351	128434
5351	347731
5351	3358
5351	5730
5351	5337
5351	3350
5351	1508
5351	1392
5351	5071
5351	1410
5351	4747
5351	2670
5351	8878
5351	618
5351	6648
5351	4572
5351	8564
5351	25825
5351	1384
5351	3553
5351	9910
5351	7345
5351	215
5351	551
5351	7048
5351	6506
5351	3479
5351	9627
5351	2752
5351	58157
5351	824
5351	81532
5351	9546
5351	841
5351	2934
5351	3178
5351	10280
5351	27235
5351	1356
5351	4576
5351	567
5351	5580
5351	6623
5351	10524
55214	351
55214	5663
55214	348
55214	5664
55214	4137
55214	5621
55214	6622
55214	29979
55214	6653
55214	2
55214	23621
55214	23385
55214	1636
55214	5328
55214	4035
55214	12
55214	4846
55214	3416
55214	1471
55214	23646
55214	84570
55214	102
55214	3552
55214	4973
55214	7124
55214	3028
55214	323
55214	54209
55214	1627
55214	322
55214	834
55214	4353
55214	10580
55214	4550
55214	321
55214	7024
55214	7064
55214	320
55214	2896
55214	2186
55214	114548
55214	5300
55214	4311
55214	2597
55214	79865
55214	1191
55214	246744
55214	7018
55214	7314
55214	4535
55214	3077
55214	1565
55214	642
55214	2629
55214	4513
55214	10105
55214	3084
55214	2932
55214	1859
55214	20
55214	590
55214	3290
55214	7040
55214	51083
55214	2827
55214	8301
55214	25797
55214	83464
55214	945
55214	6311
55214	10307
55214	836
55214	355
55214	959
55214	4851
55214	5653
55214	4512
55214	9846
55214	7422
55214	5978
55214	23411
55214	333
55214	1071
55214	958
55214	3356
55214	120892
55214	3630
55214	2739
55214	5967
55214	26330
55214	177
55214	255022
55214	1511
55214	4504
55214	10858
55214	51118
55214	54103
55214	4223
55214	1718
55214	729230
55214	3075
55214	1270
55214	6315
55214	627
55214	3105
55214	3162
55214	2048
55214	4843
55214	10288
55214	100379571
55214	1312
55214	2243
55214	23627
55214	6532
55214	1889
55214	1139
55214	54822
55214	7436
55214	407024
55214	407021
55214	8678
55214	3066
55214	5649
55214	2100
55214	1103
55214	4914
55214	19
55214	10059
55214	5144
55214	1827
55214	2931
55214	10787
55214	857
55214	2353
55214	8851
55214	114815
55214	6646
55214	1588
55214	721
55214	90637
55214	81559
55214	2274
55214	22976
55214	7447
55214	81618
55214	55851
55214	29119
55214	81847
55214	4543
55214	283556
55214	406938
55214	130617
55214	442907
55214	653308
55214	4967
55214	55680
55214	128434
55214	347731
55214	3358
55214	5730
55214	5337
55214	3350
55214	1508
55214	1392
55214	5071
55214	1410
55214	4747
55214	2670
55214	8878
55214	618
55214	6648
55214	4572
55214	8564
55214	25825
55214	1384
55214	3553
55214	9910
55214	7345
55214	215
55214	551
55214	7048
55214	6506
55214	3479
55214	9627
55214	2752
55214	58157
55214	824
55214	81532
55214	9546
55214	841
55214	2934
55214	3178
55214	10280
55214	27235
55214	1356
55214	4576
55214	567
55214	5580
55214	6623
55214	10524
55217	351
55217	5663
55217	348
55217	5664
55217	4137
55217	5621
55217	6622
55217	29979
55217	6653
55217	2
55217	23621
55217	23385
55217	1636
55217	5328
55217	4035
55217	12
55217	4846
55217	3416
55217	1471
55217	23646
55217	84570
55217	102
55217	3552
55217	4973
55217	7124
55217	3028
55217	323
55217	54209
55217	1627
55217	322
55217	834
55217	4353
55217	10580
55217	4550
55217	321
55217	7024
55217	7064
55217	320
55217	2896
55217	2186
55217	114548
55217	5300
55217	4311
55217	2597
55217	79865
55217	1191
55217	246744
55217	7018
55217	7314
55217	4535
55217	3077
55217	1565
55217	642
55217	2629
55217	4513
55217	10105
55217	3084
55217	2932
55217	1859
55217	20
55217	590
55217	3290
55217	7040
55217	51083
55217	2827
55217	8301
55217	25797
55217	83464
55217	945
55217	6311
55217	10307
55217	836
55217	355
55217	959
55217	4851
55217	5653
55217	4512
55217	9846
55217	7422
55217	5978
55217	23411
55217	333
55217	1071
55217	958
55217	3356
55217	120892
55217	3630
55217	2739
55217	5967
55217	26330
55217	177
55217	255022
55217	1511
55217	4504
55217	10858
55217	51118
55217	54103
55217	4223
55217	1718
55217	729230
55217	3075
55217	1270
55217	6315
55217	627
55217	3105
55217	3162
55217	2048
55217	4843
55217	10288
55217	100379571
55217	1312
55217	2243
55217	23627
55217	6532
55217	1889
55217	1139
55217	54822
55217	7436
55217	407024
55217	407021
55217	8678
55217	3066
55217	5649
55217	2100
55217	1103
55217	4914
55217	19
55217	10059
55217	5144
55217	1827
55217	2931
55217	10787
55217	857
55217	2353
55217	8851
55217	114815
55217	6646
55217	1588
55217	721
55217	90637
55217	81559
55217	2274
55217	22976
55217	7447
55217	81618
55217	55851
55217	29119
55217	81847
55217	4543
55217	283556
55217	406938
55217	130617
55217	442907
55217	653308
55217	4967
55217	55680
55217	128434
55217	347731
55217	3358
55217	5730
55217	5337
55217	3350
55217	1508
55217	1392
55217	5071
55217	1410
55217	4747
55217	2670
55217	8878
55217	618
55217	6648
55217	4572
55217	8564
55217	25825
55217	1384
55217	3553
55217	9910
55217	7345
55217	215
55217	551
55217	7048
55217	6506
55217	3479
55217	9627
55217	2752
55217	58157
55217	824
55217	81532
55217	9546
55217	841
55217	2934
55217	3178
55217	10280
55217	27235
55217	1356
55217	4576
55217	567
55217	5580
55217	6623
55217	10524
56670	351
56670	5663
56670	348
56670	5664
56670	4137
56670	5621
56670	6622
56670	29979
56670	6653
56670	2
56670	23621
56670	23385
56670	1636
56670	5328
56670	4035
56670	12
56670	4846
56670	3416
56670	1471
56670	23646
56670	84570
56670	102
56670	3552
56670	4973
56670	7124
56670	3028
56670	323
56670	54209
56670	1627
56670	322
56670	834
56670	4353
56670	10580
56670	4550
56670	321
56670	7024
56670	7064
56670	320
56670	2896
56670	2186
56670	114548
56670	5300
56670	4311
56670	2597
56670	79865
56670	1191
56670	246744
56670	7018
56670	7314
56670	4535
56670	3077
56670	1565
56670	642
56670	2629
56670	4513
56670	10105
56670	3084
56670	2932
56670	1859
56670	20
56670	590
56670	3290
56670	7040
56670	51083
56670	2827
56670	8301
56670	25797
56670	83464
56670	945
56670	6311
56670	10307
56670	836
56670	355
56670	959
56670	4851
56670	5653
56670	4512
56670	9846
56670	7422
56670	5978
56670	23411
56670	333
56670	1071
56670	958
56670	3356
56670	120892
56670	3630
56670	2739
56670	5967
56670	26330
56670	177
56670	255022
56670	1511
56670	4504
56670	10858
56670	51118
56670	54103
56670	4223
56670	1718
56670	729230
56670	3075
56670	1270
56670	6315
56670	627
56670	3105
56670	3162
56670	2048
56670	4843
56670	10288
56670	100379571
56670	1312
56670	2243
56670	23627
56670	6532
56670	1889
56670	1139
56670	54822
56670	7436
56670	407024
56670	407021
56670	8678
56670	3066
56670	5649
56670	2100
56670	1103
56670	4914
56670	19
56670	10059
56670	5144
56670	1827
56670	2931
56670	10787
56670	857
56670	2353
56670	8851
56670	114815
56670	6646
56670	1588
56670	721
56670	90637
56670	81559
56670	2274
56670	22976
56670	7447
56670	81618
56670	55851
56670	29119
56670	81847
56670	4543
56670	283556
56670	406938
56670	130617
56670	442907
56670	653308
56670	4967
56670	55680
56670	128434
56670	347731
56670	3358
56670	5730
56670	5337
56670	3350
56670	1508
56670	1392
56670	5071
56670	1410
56670	4747
56670	2670
56670	8878
56670	618
56670	6648
56670	4572
56670	8564
56670	25825
56670	1384
56670	3553
56670	9910
56670	7345
56670	215
56670	551
56670	7048
56670	6506
56670	3479
56670	9627
56670	2752
56670	58157
56670	824
56670	81532
56670	9546
56670	841
56670	2934
56670	3178
56670	10280
56670	27235
56670	1356
56670	4576
56670	567
56670	5580
56670	6623
56670	10524
6389	351
6389	5663
6389	348
6389	5664
6389	4137
6389	5621
6389	6622
6389	29979
6389	6653
6389	2
6389	23621
6389	23385
6389	1636
6389	5328
6389	4035
6389	12
6389	4846
6389	3416
6389	1471
6389	23646
6389	84570
6389	102
6389	3552
6389	4973
6389	7124
6389	3028
6389	323
6389	54209
6389	1627
6389	322
6389	834
6389	4353
6389	10580
6389	4550
6389	321
6389	7024
6389	7064
6389	320
6389	2896
6389	2186
6389	114548
6389	5300
6389	4311
6389	2597
6389	79865
6389	1191
6389	246744
6389	7018
6389	7314
6389	4535
6389	3077
6389	1565
6389	642
6389	2629
6389	4513
6389	10105
6389	3084
6389	2932
6389	1859
6389	20
6389	590
6389	3290
6389	7040
6389	51083
6389	2827
6389	8301
6389	25797
6389	83464
6389	945
6389	6311
6389	10307
6389	836
6389	355
6389	959
6389	4851
6389	5653
6389	4512
6389	9846
6389	7422
6389	5978
6389	23411
6389	333
6389	1071
6389	958
6389	3356
6389	120892
6389	3630
6389	2739
6389	5967
6389	26330
6389	177
6389	255022
6389	1511
6389	4504
6389	10858
6389	51118
6389	54103
6389	4223
6389	1718
6389	729230
6389	3075
6389	1270
6389	6315
6389	627
6389	3105
6389	3162
6389	2048
6389	4843
6389	10288
6389	100379571
6389	1312
6389	2243
6389	23627
6389	6532
6389	1889
6389	1139
6389	54822
6389	7436
6389	407024
6389	407021
6389	8678
6389	3066
6389	5649
6389	2100
6389	1103
6389	4914
6389	19
6389	10059
6389	5144
6389	1827
6389	2931
6389	10787
6389	857
6389	2353
6389	8851
6389	114815
6389	6646
6389	1588
6389	721
6389	90637
6389	81559
6389	2274
6389	22976
6389	7447
6389	81618
6389	55851
6389	29119
6389	81847
6389	4543
6389	283556
6389	406938
6389	130617
6389	442907
6389	653308
6389	4967
6389	55680
6389	128434
6389	347731
6389	3358
6389	5730
6389	5337
6389	3350
6389	1508
6389	1392
6389	5071
6389	1410
6389	4747
6389	2670
6389	8878
6389	618
6389	6648
6389	4572
6389	8564
6389	25825
6389	1384
6389	3553
6389	9910
6389	7345
6389	215
6389	551
6389	7048
6389	6506
6389	3479
6389	9627
6389	2752
6389	58157
6389	824
6389	81532
6389	9546
6389	841
6389	2934
6389	3178
6389	10280
6389	27235
6389	1356
6389	4576
6389	567
6389	5580
6389	6623
6389	10524
6390	351
6390	5663
6390	348
6390	5664
6390	4137
6390	5621
6390	6622
6390	29979
6390	6653
6390	2
6390	23621
6390	23385
6390	1636
6390	5328
6390	4035
6390	12
6390	4846
6390	3416
6390	1471
6390	23646
6390	84570
6390	102
6390	3552
6390	4973
6390	7124
6390	3028
6390	323
6390	54209
6390	1627
6390	322
6390	834
6390	4353
6390	10580
6390	4550
6390	321
6390	7024
6390	7064
6390	320
6390	2896
6390	2186
6390	114548
6390	5300
6390	4311
6390	2597
6390	79865
6390	1191
6390	246744
6390	7018
6390	7314
6390	4535
6390	3077
6390	1565
6390	642
6390	2629
6390	4513
6390	10105
6390	3084
6390	2932
6390	1859
6390	20
6390	590
6390	3290
6390	7040
6390	51083
6390	2827
6390	8301
6390	25797
6390	83464
6390	945
6390	6311
6390	10307
6390	836
6390	355
6390	959
6390	4851
6390	5653
6390	4512
6390	9846
6390	7422
6390	5978
6390	23411
6390	333
6390	1071
6390	958
6390	3356
6390	120892
6390	3630
6390	2739
6390	5967
6390	26330
6390	177
6390	255022
6390	1511
6390	4504
6390	10858
6390	51118
6390	54103
6390	4223
6390	1718
6390	729230
6390	3075
6390	1270
6390	6315
6390	627
6390	3105
6390	3162
6390	2048
6390	4843
6390	10288
6390	100379571
6390	1312
6390	2243
6390	23627
6390	6532
6390	1889
6390	1139
6390	54822
6390	7436
6390	407024
6390	407021
6390	8678
6390	3066
6390	5649
6390	2100
6390	1103
6390	4914
6390	19
6390	10059
6390	5144
6390	1827
6390	2931
6390	10787
6390	857
6390	2353
6390	8851
6390	114815
6390	6646
6390	1588
6390	721
6390	90637
6390	81559
6390	2274
6390	22976
6390	7447
6390	81618
6390	55851
6390	29119
6390	81847
6390	4543
6390	283556
6390	406938
6390	130617
6390	442907
6390	653308
6390	4967
6390	55680
6390	128434
6390	347731
6390	3358
6390	5730
6390	5337
6390	3350
6390	1508
6390	1392
6390	5071
6390	1410
6390	4747
6390	2670
6390	8878
6390	618
6390	6648
6390	4572
6390	8564
6390	25825
6390	1384
6390	3553
6390	9910
6390	7345
6390	215
6390	551
6390	7048
6390	6506
6390	3479
6390	9627
6390	2752
6390	58157
6390	824
6390	81532
6390	9546
6390	841
6390	2934
6390	3178
6390	10280
6390	27235
6390	1356
6390	4576
6390	567
6390	5580
6390	6623
6390	10524
6391	351
6391	5663
6391	348
6391	5664
6391	4137
6391	5621
6391	6622
6391	29979
6391	6653
6391	2
6391	23621
6391	23385
6391	1636
6391	5328
6391	4035
6391	12
6391	4846
6391	3416
6391	1471
6391	23646
6391	84570
6391	102
6391	3552
6391	4973
6391	7124
6391	3028
6391	323
6391	54209
6391	1627
6391	322
6391	834
6391	4353
6391	10580
6391	4550
6391	321
6391	7024
6391	7064
6391	320
6391	2896
6391	2186
6391	114548
6391	5300
6391	4311
6391	2597
6391	79865
6391	1191
6391	246744
6391	7018
6391	7314
6391	4535
6391	3077
6391	1565
6391	642
6391	2629
6391	4513
6391	10105
6391	3084
6391	2932
6391	1859
6391	20
6391	590
6391	3290
6391	7040
6391	51083
6391	2827
6391	8301
6391	25797
6391	83464
6391	945
6391	6311
6391	10307
6391	836
6391	355
6391	959
6391	4851
6391	5653
6391	4512
6391	9846
6391	7422
6391	5978
6391	23411
6391	333
6391	1071
6391	958
6391	3356
6391	120892
6391	3630
6391	2739
6391	5967
6391	26330
6391	177
6391	255022
6391	1511
6391	4504
6391	10858
6391	51118
6391	54103
6391	4223
6391	1718
6391	729230
6391	3075
6391	1270
6391	6315
6391	627
6391	3105
6391	3162
6391	2048
6391	4843
6391	10288
6391	100379571
6391	1312
6391	2243
6391	23627
6391	6532
6391	1889
6391	1139
6391	54822
6391	7436
6391	407024
6391	407021
6391	8678
6391	3066
6391	5649
6391	2100
6391	1103
6391	4914
6391	19
6391	10059
6391	5144
6391	1827
6391	2931
6391	10787
6391	857
6391	2353
6391	8851
6391	114815
6391	6646
6391	1588
6391	721
6391	90637
6391	81559
6391	2274
6391	22976
6391	7447
6391	81618
6391	55851
6391	29119
6391	81847
6391	4543
6391	283556
6391	406938
6391	130617
6391	442907
6391	653308
6391	4967
6391	55680
6391	128434
6391	347731
6391	3358
6391	5730
6391	5337
6391	3350
6391	1508
6391	1392
6391	5071
6391	1410
6391	4747
6391	2670
6391	8878
6391	618
6391	6648
6391	4572
6391	8564
6391	25825
6391	1384
6391	3553
6391	9910
6391	7345
6391	215
6391	551
6391	7048
6391	6506
6391	3479
6391	9627
6391	2752
6391	58157
6391	824
6391	81532
6391	9546
6391	841
6391	2934
6391	3178
6391	10280
6391	27235
6391	1356
6391	4576
6391	567
6391	5580
6391	6623
6391	10524
6392	351
6392	5663
6392	348
6392	5664
6392	4137
6392	5621
6392	6622
6392	29979
6392	6653
6392	2
6392	23621
6392	23385
6392	1636
6392	5328
6392	4035
6392	12
6392	4846
6392	3416
6392	1471
6392	23646
6392	84570
6392	102
6392	3552
6392	4973
6392	7124
